protocol	opcode	direction	usage	source_file	source_line	source_context	audit_note	phase_hint	inventory_origin
Unknown	jrf	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	24	"public static byte[] BuildJrfMessage() => BuildEmptyMessage(""type.ankama.com/jrf"");"	TransitionPacketsBuilder.BuildEmptyMessage(uri)	Unclassified	audited-inventory
Unknown	jrf	S2C/push	push	Jondo.Unity.Server/Network/TransitionPacketsBuilder.cs	25	"public static byte[] BuildJrfMessage() => BuildEmptyMessage(""type.ankama.com/jrf"");"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Game	jrh	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	311	"else if ((payloadStr.Contains(""type.ankama.com/jrh"")"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	jrh	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	328	"else if (payloadStr.Contains(""type.ankama.com/jrh""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	jrh	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	386	"else if ((payloadStr.Contains(""type.ankama.com/jrh"")"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Game	jrh	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	411	"else if (payloadStr.Contains(""type.ankama.com/jrh""))"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Game	jrk	Discarded	descartado	Jondo.Unity.Server/Network/ConnectionProtocolSelfTest.cs	49	"Same(failures, ""jrk"", ""100a1a00208d84a82f"", FightProtocol.BuildFightMap(mapId));"	DESCARTADO: etiqueta de ConnectionProtocolSelfTest.Same(), no viaja	Connection	audited-inventory
Game	jrk	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	469	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jrk"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jru	Discarded	descartado	Jondo.Unity.Protocol/OpcodeRegistry.cs	24	"public const string MapComplementaryInformation = ""jru"";"	DESCARTADO: OpcodeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	jru	S2C/push	push	Jondo.Unity.Server/Network/ConnectionProtocol.cs	1500	"=> Push(""jru"", Pb.New().Var(2, mapId).Build());"	"ConnectionProtocol.Push(""xxx"", ...)"	Connection	audited-inventory
Game	jru	C2S/read	read	Jondo.Unity.Server/Network/WorldEntry.cs	660	"if (mapId > 0 && ConnectionProtocol.ReadPayload(frame, ""jru"") != null)"	"ConnectionProtocol.ReadPayload(frame, ""xxx"")"	Character/world entry	audited-inventory
Game	jru	C2S/read	read	Jondo.Unity.Server/Network/WorldEntry.cs	662	"toSend = ConnectionProtocol.Push(""jru"", Pb.New().Var(2, mapId).Build());"	"ConnectionProtocol.ReadPayload(frame, ""xxx"")"	Character/world entry	audited-inventory
Game	jrw	C2S/dispatch	despacho	Jondo.Unity.Server/Handlers/FightHandler.cs	1027	"else if (payloadStr.Contains(""type.ankama.com/jrw""))"	comparacion de cadena sobre el frame recibido	Fight	audited-inventory
Game	jrw	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	380	"else if (payloadStr.Contains(""type.ankama.com/jrw""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	jrw	C2S/read	read	Jondo.Unity.Server/Handlers/WorldMoveHandler.cs	87	"byte[]? jrw = ConnectionProtocol.ReadPayload(payload, ""jrw"");"	"ConnectionProtocol.ReadPayload(frame, ""xxx"")"	World/map	audited-inventory
Game	jrw	C2S/read	read	Jondo.Unity.Server/Network/FightProtocol.cs	480	"byte[]? jrw = ConnectionProtocol.ReadPayload(payload, ""jrw"");"	"ConnectionProtocol.ReadPayload(frame, ""xxx"")"	Fight	audited-inventory
Game	jsd	S2C/push	push	Jondo.Unity.Server/Network/ConnectionProtocol.cs	1495	"return Push(""jsd"", pb.Build());"	"ConnectionProtocol.Push(""xxx"", ...)"	Connection	audited-inventory
Game	jsj	S2C/push	push	Jondo.Unity.Server/Network/ConnectionProtocol.cs	1526	"=> Push(""jsj"", Pb.New()"	"ConnectionProtocol.Push(""xxx"", ...)"	Connection	audited-inventory
Game	jsn	S2C/push	push	Jondo.Unity.Server/Handlers/CommandHandler.cs	503	"ConnectionProtocol.Push(""jsn"", ConnectionProtocol.BuildActorRefreshed("	"ConnectionProtocol.Push(""xxx"", ...)"	Unclassified	audited-inventory
Game	jsn	S2C/push	push	Jondo.Unity.Server/Handlers/EquipmentHandler.cs	102	"ConnectionProtocol.Push(""jsn"", ConnectionProtocol.BuildActorRefreshed("	"ConnectionProtocol.Push(""xxx"", ...)"	Personal data	audited-inventory
Game	jsn	S2C/push	push	Jondo.Unity.Server/Handlers/WardrobeHandler.cs	127	"ConnectionProtocol.Push(""jsn"", ConnectionProtocol.BuildActorRefreshed("	"ConnectionProtocol.Push(""xxx"", ...)"	Unclassified	audited-inventory
Game	jsn	S2C/push	push	Jondo.Unity.Server/Network/GameNodeProxy.cs	298	"ConnectionProtocol.Push(""jsn"", ConnectionProtocol.BuildActorRefreshed("	"ConnectionProtocol.Push(""xxx"", ...)"	Unclassified	audited-inventory
Game	jsn	S2C/push	push	Jondo.Unity.Server/Network/SessionRegistry.cs	131	"ConnectionProtocol.Push(""jsn"", ConnectionProtocol.BuildActorRefreshed("	"ConnectionProtocol.Push(""xxx"", ...)"	Unclassified	audited-inventory
Game	jsq	S2C/answer	answer	Jondo.Unity.Server/Handlers/WorldMoveHandler.cs	161	"ConnectionProtocol.Answer(""jsq"", null, request));"	"ConnectionProtocol.Answer(""xxx"", ...)"	World/map	audited-inventory
Game	jsq	S2C/answer	answer	Jondo.Unity.Server/Network/ConnectionProtocolSelfTest.cs	408	"string jsq = Hex(ConnectionProtocol.Answer(""jsq"", null, -1));"	"ConnectionProtocol.Answer(""xxx"", ...)"	Connection	audited-inventory
Game	jsq	Discarded	descartado	Jondo.Unity.Server/Network/ConnectionProtocolSelfTest.cs	406	1a220a150a13747970652e616e6b616d612e636f6d2f6a737110ffffffffffffffffff01;	DESCARTADO: trama de referencia del autotest, no viaja	Connection	audited-inventory
Game	jsq	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	1070	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jsq"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jss	S2C/push	push	Jondo.Unity.Server/Network/GameNodeProxy.cs	339	"byte[] actors = ConnectionProtocol.Push(""jss"","	"ConnectionProtocol.Push(""xxx"", ...)"	Unclassified	audited-inventory
Game	jte	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	808	"else if (payloadStr.Contains(""type.ankama.com/jte""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	jte	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	905	"else if (payloadStr.Contains(""type.ankama.com/jte""))"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Game	jtg	S2C/push	push	Jondo.Unity.Server/Network/ConnectionProtocol.cs	217	"Push(""jtg"", BuildGiftCatalogue())"	"ConnectionProtocol.Push(""xxx"", ...)"	Connection	audited-inventory
Game	jti	C2S/dispatch	despacho	Jondo.Unity.Server/Handlers/FightHandler.cs	1037	"else if (payloadStr.Contains(""type.ankama.com/jti""))"	comparacion de cadena sobre el frame recibido	Fight	audited-inventory
Game	jti	C2S/dispatch	despacho	Jondo.Unity.Server/Handlers/FightHandler.cs	993	"if (_finPendiente != null && !payloadStr.Contains(""type.ankama.com/jti""))"	comparacion de cadena sobre el frame recibido	Fight	audited-inventory
Game	jti	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	791	"|| payloadStr.Contains(""type.ankama.com/jti"")"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	jti	C2S/read	read	Jondo.Unity.Server/Network/FightProtocol.cs	663	"byte[]? jti = ConnectionProtocol.ReadPayload(payload, ""jti"");"	"ConnectionProtocol.ReadPayload(frame, ""xxx"")"	Fight	audited-inventory
Unknown	jtk	C2S/dispatch	despacho	Jondo.Unity.Server/Handlers/CharacterSelectionHandler.cs	110	"if (payloadStr.Contains(""type.ankama.com/jtk""))"	comparacion de cadena sobre el frame recibido	Character/world entry	audited-inventory
Unknown	jtk	C2S/dispatch	despacho	Jondo.Unity.Server/Handlers/CharacterSelectionHandler.cs	111	"if (payloadStr.Contains(""type.ankama.com/jtk""))"	Current-source literal scan; semantic verification still required.	Character/world entry	current-source
Unknown	jtk	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	238	"else if (!isAuthenticated && (payloadStr.Contains(""type.ankama.com/hmt"") || payloadStr.Contains(""type.ankama.com/ise"") || payloadStr.Contains(""type.ankama.com/jtk"") || payloadStr.Contains(""type.ankama.com/knx"") || payloa"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Unknown	jtk	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	301	"else if (!isAuthenticated && (payloadStr.Contains(Op.Uri(Op.SpellVariantActivationRequestMessage)) || payloadStr.Contains(Op.Uri(Op.Ise)) || payloadStr.Contains(""type.ankama.com/jtk"") || payloadStr.Contains(""type.ankama.com/knx"") || payloadStr.Contains(Op.Uri(Op.HelloGameMessage))))"	Current-source literal scan; semantic verification still required.	Unclassified	current-source
Unknown	jtm	S2C/push	push	Jondo.Unity.Server/Handlers/CharacterSelectionHandler.cs	113	"byte[] jtmFrame = NetworkEnvelope.ConvertHexStringToByteArray(""33-0A-31-12-2F-0A-13-74-79-70-65-2E-61-6E-6B-61-6D-61-2E-63-6F-6D-2F-6A-74-6D-12-18-08-01-12-14-32-30-33-35-2D-30-31-2D-30-31-54-30-30-3A"	opcode escondido en cadena hex; la trama se escribe en el socket	Character/world entry	audited-inventory
Game	jto	C2S/dispatch	despacho	Jondo.Unity.Server/Network/GameNodeProxy.cs	245	"else if (payloadStr.Contains(""type.ankama.com/jto"") || payloadStr.Contains(""type.ankama.com/kpc"") || payloadStr.Contains(""type.ankama.com/ksx"") || payloadStr.Contains(""type.ankama.com/kpa""))"	comparacion de cadena sobre el frame recibido	Unclassified	audited-inventory
Game	jto	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	1315	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jto"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jto	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	1511	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jto"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jto	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	1598	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jto"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jto	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	1608	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jto"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jto	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	1684	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jto"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jto	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	1807	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jto"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jto	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	1823	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jto"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jto	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	2301	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jto"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jto	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	2338	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jto"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jto	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	2698	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jto"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jto	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	2732	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jto"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jto	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3148	"await WriteFrameAsync(stream, ConnectionProtocol.Push(""jto"","	"ConnectionProtocol.Push(""xxx"", ...)"	Fight	audited-inventory
Game	jto	S2C/push	push	Jondo.Unity.Server/Network/GameNodeProxy.cs	810	"byte[] rawJtf = NetworkEnvelope.ConvertHexStringToByteArray(""0A-1B-12-19-0A-13-74-79-70-65-2E-61-6E-6B-61-6D-61-2E-63-6F-6D-2F-6A-74-6F-12-02-10-01"");"	opcode escondido en cadena hex; la trama se escribe en el socket	Unclassified	audited-inventory
Game	jtx	Discarded	descartado	Jondo.Unity.Protocol/OpcodeRegistry.cs	42	"public const string GameFightSpellCast = ""jtx"";"	DESCARTADO: OpcodeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	jtx	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3514	"return BuildGameNodePacket(""type.ankama.com/jtx"", jtxMsg.ToByteArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Game	jtx	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3533	"return BuildGameNodePacket(""type.ankama.com/jtx"", jtxMsg.ToByteArray());"	Current-source literal scan; semantic verification still required.	Fight	current-source
Game	jtx	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3539	"return BuildGameNodePacket(""type.ankama.com/jtx"", jtxMsg.ToByteArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Game	jtx	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3557	"return BuildGameNodePacket(""type.ankama.com/jtx"", jtxMsg.ToByteArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Game	jtx	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3558	"return BuildGameNodePacket(""type.ankama.com/jtx"", jtxMsg.ToByteArray());"	Current-source literal scan; semantic verification still required.	Fight	current-source
Game	jtx	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3576	"return BuildGameNodePacket(""type.ankama.com/jtx"", jtxMsg.ToByteArray());"	Current-source literal scan; semantic verification still required.	Fight	current-source
Game	jtx	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3583	"return BuildGameNodePacket(""type.ankama.com/jtx"", jtxMsg.ToByteArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Game	jtx	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3602	"return BuildGameNodePacket(""type.ankama.com/jtx"", jtxMsg.ToByteArray());"	Current-source literal scan; semantic verification still required.	Fight	current-source
Game	jtx	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3985	"await WriteFrameAsync(stream, BuildGameNodePacket(""type.ankama.com/jtx"", jtxMsg.ToByteArray()));"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Game	jtx	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4004	"await WriteFrameAsync(stream, BuildGameNodePacket(""type.ankama.com/jtx"", jtxMsg.ToByteArray()));"	Current-source literal scan; semantic verification still required.	Fight	current-source
Unknown	jub	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3660	"var inner = ExtractMessagePayload(payload, ""type.ankama.com/jub"");"	Current-source literal scan; semantic verification still required.	Fight	current-source
Unknown	jub	C2S/read	read	Jondo.Unity.Server/Handlers/FightHandler.cs	3641	"var inner = ExtractMessagePayload(payload, ""type.ankama.com/jub"");"	NetworkEnvelope.ExtractMessagePayload(..., uri)	Fight	audited-inventory
Game	juc	Discarded	descartado	Jondo.Unity.Protocol/OpcodeRegistry.cs	44	"public const string GameFightSequenceEnd = ""juc"";"	DESCARTADO: OpcodeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Game	juc	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3607	"return BuildGameNodePacket(""type.ankama.com/juc"", m.ToByteArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Game	juc	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3626	"return BuildGameNodePacket(""type.ankama.com/juc"", m.ToByteArray());"	Current-source literal scan; semantic verification still required.	Fight	current-source
Game	juc	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3976	"await WriteFrameAsync(stream, BuildGameNodePacket(""type.ankama.com/juc"", juc3.ToByteArray()));"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Game	juc	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3991	"await WriteFrameAsync(stream, BuildGameNodePacket(""type.ankama.com/juc"", juc4End.ToByteArray()));"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Game	juc	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3995	"await WriteFrameAsync(stream, BuildGameNodePacket(""type.ankama.com/juc"", juc3.ToByteArray()));"	Current-source literal scan; semantic verification still required.	Fight	current-source
Game	juc	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	4010	"await WriteFrameAsync(stream, BuildGameNodePacket(""type.ankama.com/juc"", juc4End.ToByteArray()));"	Current-source literal scan; semantic verification still required.	Fight	current-source
Unknown	jud	Discarded	descartado	Jondo.Unity.Protocol/OpcodeRegistry.cs	43	"public const string GameFightSequenceStart = ""jud"";"	DESCARTADO: OpcodeRegistry no lo referencia nadie (0 usos fuera del propio fichero); codigo muerto	Unclassified	audited-inventory
Unknown	jud	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3598	"return BuildGameNodePacket(""type.ankama.com/jud"", m.ToByteArray());"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
Unknown	jud	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3617	"return BuildGameNodePacket(""type.ankama.com/jud"", m.ToByteArray());"	Current-source literal scan; semantic verification still required.	Fight	current-source
Unknown	jud	S2C/push	push	Jondo.Unity.Server/Handlers/FightHandler.cs	3961	"await WriteFrameAsync(stream, BuildGameNodePacket(""type.ankama.com/jud"", jud4Start.ToByteArray()));"	NetworkEnvelope.BuildGameNodePacket(uri, ...)	Fight	audited-inventory
