protocol	opcode	schema_fingerprint	field_schema	client_owner_action	client_context	server_directions	server_references	server_status	evidence_grade	next_action
Game	hje	d4445ad28f30549bbd4b610bf37d967439b24f8b966c5f3652d883b030aee3f0	1:int32 fmeo; 2:int64 fmep; 3:int32 fmeq	enx::.ctor | eoa::baes | eoa::baet | eoa::fr			0	shape-known	C	Locate client feature and capture a journey.
Game	hjg	e8065aa8be5e9823f18bae0c53695b80ea7ba4e0dfa98bcd88b840d825b50d2b	1:int32 fmeu; 2:int32 fmev; 3:hik fmew; 5:int64 fmex; 6:int32 fmey; 4:hje fmez	eoa::baes | eoa::hqe			0	shape-known	C	Locate client feature and capture a journey.
Game	hjh	bd43d0858a55781d8ce00ac0cfb65f9564e67b3cd29393390f1c68829723d69e					0	shape-known	C	Locate client feature and capture a journey.
Game	hjj	6dc9af28c16ab07d59c57504649bec72151ecec13bab8a2f59c09cd82a498d97	1:hjh fmfh; 2:optional int64 fmfi; 3:repeated hjg fmfk; 4:hik fmfl	eoa::baes | eoa::hqe		S2C/push	1	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	hjk	d5b04092b1c1026972dc62d670e3aaafd37384a7f5d963462553e91ed37cc622	1:repeated int64 fmfp	ees::dtd | ees::wvd		S2C/push	1	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	hjl	0f8377b1896c4c3cc30841eab3eb551cc4a440ede0fce6b8b28580b75fd79308	1:int64 fmft; 2:int32 fmfu; 3:int64 fmfv	ffq::bedw			0	shape-known	C	Locate client feature and capture a journey.
Game	hjp	dc2448cfbfc4e7119331f45697725cc78fc7a1f2c6709e32b00a69894a9ced35	1:int64 fmga; 2:int32 fmgb; 3:lgl fmgc; 4:int32 fmgd; 5:string fmge; 6:hjn fmgf				0	shape-known	C	Locate client feature and capture a journey.
Game	hjq	10e8628d5c237fa5abc91b8ba16ed27426cd44c623bde48e999c53d1e61c916d	1:lea fmgj; 2:int64 fmgk	fgv::bewu	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hjr	246600c9346fe9ccce1495347a013574e2e47bf095838746765a62967b0d3434	1:repeated int32 fmgo; 2:string fmgp; 3:int32 fmgq; 4:bool fmgr; 5:map<int32, bool> fmgs; 6:repeated int64 fmgt; 7:int32 fmgu; 8:int64 fmgv				0	shape-known	C	Locate client feature and capture a journey.
Game	hjt	842832a3965e5377381cabd4c9aea2423fe3cfa7822b7cb4faade00a0df2d4c2	1:hjr fmgz; 2:string fmha; 3:string fmhb; 4:int64 fmhc	fgv::bewz	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hju	2c68cc771531971838fd40d1420207e74fa160220392e72fbb9dc84aca83ef1a	1:int32 fmhg; 2:int32 fmhh; 3:repeated int32 fmhi				0	shape-known	C	Locate client feature and capture a journey.
Game	hjw	94187efaff4ecfb655a94a0483df74e2eb5030fc999102df7e2cdaabd9608b29	1:lgl fmhm; 2:string fmhn; 3:string fmho; 4:bool fmhp; 5:int32 fmhq; 6:hju fmhr; 7:string fmhs; 8:int32 fmht	fgv::bewx	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hjx	795af7481d636d72f08680c917421c5c1870438f9f32b631effe7939321a15ed	1:string fmhx; 2:int32 fmhy	fgu::beuj			0	shape-known	C	Locate client feature and capture a journey.
Game	hjy	c02fddd8a6843fe8401e7cfa560ac04c85757eb65dedb89de5e592a18a5588bc		fgu::beul | fgu::btd | fgu::caz | fgu::cbr			0	shape-known	C	Locate client feature and capture a journey.
Game	hjz	ef0cdb9cf0df1c411710c788192b3e7f00a93380bcd91974ef52ce9cad6a9489	1:int32 fmif				0	shape-known	C	Locate client feature and capture a journey.
Game	hkb	82b5730eefae780c01d104a54ce3a9b46f7fefedc0b3725b0bfe54a2ff29cad5	1:hjz fmij; 2:lea fmik	fgv::bexd	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hkc	ac3ac2dcafc7fa284170c44267815412dce084e3054fd88a8346e1d2a40ed805		eoy::bane | eoy::dnj | eoy::lfp | gie::bkii	eoy (toca a 12 mensajes): ClickOrientation		0	shape-known	C	Locate client feature and capture a journey.
Game	hkd	28dc1bf73da34a5d120c5cad3f98f3d83eb33eeecbe0289e8cdc1b9704177335	1:string fmir; 2:lby fmis	fgv::bexa | fgv::gqx	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hke	a464823edd0df6e511794d609b5e96d0d927b8da9281d2f7bb6b818952302820	1:int32 fmiw; 2:string fmix; 3:int32 fmiy	fgu::beuk | fgu::han | fgu::kbl			0	shape-known	C	Locate client feature and capture a journey.
Game	hkf	4bab12c9c66a0b92c15c0b6cd2c89e7a967a1b5961fe3d996a5811bac95636a6	1:optional string fmjc; 2:int64 fmje; 3:optional int64 fmjf; 4:optional bool fmjh; 5:repeated bool fmjj; 6:int32 fmjk				0	shape-known	C	Locate client feature and capture a journey.
Game	hkh	30412105201c8bc0d9d29fb48521bf04798e4cf88753f0d57cc307c0ca19d456	1:bool fmjo; 2:hkf fmjp; 3:bool fmjq; 4:lec fmjr; 5:string fmjs; 6:repeated lns fmjt	fgv::bexe | fgv::bqz | fgv::hol | fgv::iot	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hki	6e2e024a8ec26f08a7dc633d5138a359692d873b3ffd69cd6056b08a33683679	1:repeated lli fmjx; 2:map<int64, bool> fmjy; 3:string fmjz	fgv::bexf	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hkl	5d7041ecb45c2962697b3bcba599edfd5a0f669b4bef03f75e4573675f3dfecf	1:hkj fmkd	fgu::beum | fgu::iwa | fgu::kru			0	shape-known	C	Locate client feature and capture a journey.
Game	hkm	61033b4d4447735fa420380b4ec6636074946658ab619fdf98cdaacc1f074d60	1:int64 fmkh; 2:repeated bool fmki; 3:string fmkj; 4:int32 fmkk				0	shape-known	C	Locate client feature and capture a journey.
Game	hko	883977b001348911f0e05c0d661827be20c3433b5e20d6af561660319e34fc92	1:lli fmko; 2:hkm fmkp; 3:repeated int64 fmkq; 4:string fmkr	fgu::beun			0	shape-known	C	Locate client feature and capture a journey.
Game	hkp	aff14152ab0b00721bae093b02771e00677046e656174db187d2c1affaa18b43	1:string fmkv	fgu::beuh | fgu::fsl | fgu::kbe			0	shape-known	C	Locate client feature and capture a journey.
Game	hks	5f6860523dac3e8781fc953b605c588bb43565b464130cb8aafc814211085fac	1:repeated lea fmkz; 2:hkq fmla; 3:repeated lea fmlb	fgv::bexc | fgv::fqm | fgv::gkm | fgv::mie	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hkt	f291c3b09529e3a3be4cfa3f3a40678dbfe31fc2305686339e226689b9a026fa	1:string fmlf	fgu::beug | fgu::bhk | fgu::iwe | fgu::mft			0	shape-known	C	Locate client feature and capture a journey.
Game	hkw	be6193180568a560e80efbae4a6fc5db2ec2c95f378280ada18c3b22c5abcf78	1:int32 fmlj; 2:string fmlk; 3:int32 fmll; 4:hku fmlm	fgu::beup | fgu::gsv | fgu::jpr | fgu::jtq			0	shape-known	C	Locate client feature and capture a journey.
Game	hkx	05fe07840382e5ffda4af9cbaec5a04e21da6a0024ad852bfba5b4d2c3956b9d	1:repeated hjp fmlq	fgv::bexb | fgv::bpp | fgv::ddk | fgv::npr	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hla	596a176876cbc88ebccb94e40f7573a8e0250f2ea58a304ac8af316db75639cd	1:hky fmlu	fgv::bewy | fgv::hvc | fgv::iit | fgv::jrk	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hlb	71cd0325abf25be0021d02d438e23ef9fbc9cd689b94c35b09d49a8e8a3f05d4	1:repeated lfd fmly	fgv::bexh | fgv::haj	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hlc	c046ed8c1438224368228aea8065dd58985e38a4e604b9e6f92477dffaa11f8e	1:string fmmc	fgv::bewv | fgv::jgp | fgv::jqe	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hld	fb721077a6bb95951ac896a1e0f5f5514ce1957f4fd3e3117526c5e554a16b1a	1:lgl fmmg; 2:string fmmh; 3:int32 fmmi; 4:string fmmj; 5:int32 fmmk	fgv::beww | fgv::dde | fgv::djp | fgv::izc	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hle	2c21fa99a4055f3c102ff82a39f30de29ec4c74292b752cf2c4aaa8b945c6be6	1:string fmmo; 2:lli fmmp	fgu::beui | fgu::cgo | fgu::nix | fgu::r			0	shape-known	C	Locate client feature and capture a journey.
Game	hlh	b4ef07cc0c28e2e8cbbee8ad2ed4d222bccf63f609cc4ba6d5fd2ab522f3c7c6	1:string fmmt; 2:repeated lli fmmu; 3:hlf fmmv	fgv::bexg | fgv::boy | fgv::euj	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
Game	hli	c722eeaeb89832eaf7e2d7d7258e9be42c026e0f3358eceb5e542f4846fc696c	1:int32 fmmz; 2:string fmna	fgu::beuo | fgu::bmt | fgu::dpf | fgu::kyn			0	shape-known	C	Locate client feature and capture a journey.
Game	hlm	f93cf998f81bd9bf2926ca2cb5d14f5e40bf4c52b1a54fd7b7515af4b3f32289	1:hlk fmnf; 2:repeated hma fmng	eqq::bbgt | eqq::bbgu | eqq::bps | eqq::ejh	eqq (toca a 76 mensajes): PresetListEventWhenCharacterInfo, RefreshTagsWhenContentReceived		0	shape-known	C	Locate client feature and capture a journey.
Game	hln	509550d1d33d59a07e346f2141dd266d25741181a0cc26c6cbbc2431e7b9f930	1:repeated int32 fmnk				0	shape-known	C	Locate client feature and capture a journey.
Game	hlp	c3ddcefab0e7eb3feb0c36c066e897b419a27f3de050c22963e2a4ad86063ea8	1:string fmno; 2:hln fmnp; 3:string fmnq	eqq::bbgq | eqq::djw | eqq::ehk | eqq::kvp	eqq (toca a 76 mensajes): PresetListEventWhenCharacterInfo, RefreshTagsWhenContentReceived		0	shape-known	C	Locate client feature and capture a journey.
Game	hlq	126f03abcfa9a041be11710da91ec56cce2c53b8a4712f716b98f1fc592a1fac	1:string fmnu; 2:map<bool, int32> fmnv	eqs::bbng			0	shape-known	C	Locate client feature and capture a journey.
Game	hlr	dd8f369c58bbd4f54984d680029d08d9e482ba1f088284040f25a4c43228556f	1:string fmnz	eqq::bbgr | eqq::cey | eqq::dts | eqq::inv	eqq (toca a 76 mensajes): PresetListEventWhenCharacterInfo, RefreshTagsWhenContentReceived		0	shape-known	C	Locate client feature and capture a journey.
Game	hls	cc913caa7a86c8563cd3f5ac85ce332e969582bb4c4bc4459c0284f846c2efba	1:string fmod; 2:string fmoe; 3:int32 fmof	eqs::bbnd			0	shape-known	C	Locate client feature and capture a journey.
Game	hlv	701e26693740c9225486b5752e0a85cf10b583b16facca740b33db31f79805b2	1:repeated int32 fmoj; 2:repeated int32 fmok; 3:hlt fmol	eqq::bbgx | eqq::gdy | eqq::ggw | eqq::ohn	eqq (toca a 76 mensajes): PresetListEventWhenCharacterInfo, RefreshTagsWhenContentReceived		0	shape-known	C	Locate client feature and capture a journey.
Game	hlw	469e3a14ef4a10bf8a90c05ee7c14747e15ef04f03b7a0005d5c55c1f85dbd8f	1:repeated int32 fmop				0	shape-known	C	Locate client feature and capture a journey.
Game	hlx	e751fe657115cbe9e9160412c916802812a587001f4d7edf4fbb813bee88ead9	1:string fmot; 2:int32 fmou	eqs::bbna			0	shape-known	C	Locate client feature and capture a journey.
Game	hly	b70e09221fcf2f85ec08f62f81d68891f42501d9635fd1d3149b366914a30e3f	1:repeated int32 fmoy; 2:bool fmoz; 3:repeated int32 fmpa	eqq::bbgv | eqq::mup	eqq (toca a 76 mensajes): PresetListEventWhenCharacterInfo, RefreshTagsWhenContentReceived		0	shape-known	C	Locate client feature and capture a journey.
Game	hlz	c5e3805ebf38005fe9d3da02332270c0305edc8e25004fef916366f4b999bd7d	1:repeated int32 fmpe; 2:repeated hmc fmpf	eqs::bbmx			0	shape-known	C	Locate client feature and capture a journey.
Game	hma	c9684428a65ae73642f132a463b6d66a752a1617ff1190c72a4e71d4aa7234aa	1:hlw fmpj; 2:hls fmpk				0	shape-known	C	Locate client feature and capture a journey.
Game	hmb	e0547794b2c9e79c7f9397095c8c089adae0ef37dbb4cb1f267ca817079de221	1:repeated hmc fmpo	eqs::bbmu			0	shape-known	C	Locate client feature and capture a journey.
Game	hmc	30e07f6bc61beb059924e84bd8cdbb2bd6498c81096aec05acf3c69d8c4b5585	1:int32 fmps; 2:string fmpt	eqs::bbmu | eqs::bbmx			0	shape-known	C	Locate client feature and capture a journey.
Game	hmd	7e65f15099238be13622e60dab82c6ac80ebb08002e2e71e9798a14b295d81bc	1:string fmpx	eqq::bbha | eqq::chu | eqq::nsb	eqq (toca a 76 mensajes): PresetListEventWhenCharacterInfo, RefreshTagsWhenContentReceived	S2C/push	1	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	hme	4295e1901ac60cba128fac897d30ea0a19c2ce7c4bf75074dacf28ecb5f5f9bf	1:hls fmqb	eqs::bbnd			0	shape-known	C	Locate client feature and capture a journey.
Game	hmh	05de3733889a4503552a40492d7e1c78b242a76a9f34b3f802cbc9154ad3533d	1:hmg fmqg; 2:hmg fmqh	eqq::bbfv | eqq::gxe | eqq::kjn | eqq::kxb	eqq (toca a 76 mensajes): PresetListEventWhenCharacterInfo, RefreshTagsWhenContentReceived		0	shape-known	C	Locate client feature and capture a journey.
Game	hmi	03cf170ad1da1243bb5e61bb322045b7aaa936bf09413d7eec041cca84ee18b0	1:hmg fmql	eqq::bbfu | eqq::bey	eqq (toca a 76 mensajes): PresetListEventWhenCharacterInfo, RefreshTagsWhenContentReceived		0	shape-known	C	Locate client feature and capture a journey.
Game	hmj	433058a262f32a8edb224d854fedf6e0950fbc3fc54a399f76f6a8927d265a7f	1:int32 fmqp; 2:int32 fmqq	eql::bbav | eql::cfq | eql::gfg | eql::jvl		S2C/push	1	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	hmk	28d775e503218efd9659f3083eb273eccece8b9e4996adbc77fcfed88275e2fb	1:int32 fmqu; 2:int32 fmqv	efm::xgm			0	shape-known	C	Locate client feature and capture a journey.
Game	hml	b9533bbffe1f41a9600f819062ff70ebdfd7da7fc9aaf82cf33c5d259f346d60	1:int32 fmqz	eql::bbau | eql::bfr | eql::flw | eql::hiw		S2C/push	1	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	hmn	36a5e3b5fab767a085865e48430c664e58865ccd653e670ca45b1dff69e38355	1:repeated int32 fmre; 2:repeated int32 fmrf; 3:repeated int32 fmrg	edd::fcn | edd::jfk | edd::kot | edd::lta			0	shape-known	C	Locate client feature and capture a journey.
Game	hmo	74a8e113b3d5b9a39b3969b7efa871d54e8d5fc60d31a8378256afa607b34931	1:int32 fmrk; 2:int32 fmrl; 3:int32 fmrm; 4:int32 fmrn; 5:int32 fmro	edd::fla | edd::nsy | edd::otx | edd::woe			0	shape-known	C	Locate client feature and capture a journey.
Game	hmp	c6453383a98540d62893aefe0a1c18795c843a1e71d7f4f39618bd9443c34180	1:int32 fmrs; 2:int32 fmrt	edd::luk | edd::lxd | edd::wof			0	shape-known	C	Locate client feature and capture a journey.
Game	hmq	9a20c137cdec5a46a7035e6406756d136d6c0ae4a454752c61e339524830553b	1:int32 fmrx; 2:string fmry; 3:int32 fmrz	edd::duh | edd::hdn | edd::leb | edd::wog			0	shape-known	C	Locate client feature and capture a journey.
Game	hms	4dd664b9ce878903b65e7a872af9867506288bde3072419362b33976bb21e044	1:repeated hmw fmse; 2:bool fmsf; 3:repeated hmw fmsg	fhw::bfgy | fhw::gmy | fhw::gzg	fhw (toca a 8 mensajes): UpdateSpellsNextFrame	C2S/read, S2C/push	3	mapped	C	Replay and verify validation, persistence and S2C ordering.
Game	hmt	d2568c96a20d447ee0690833e23a38652f6949a08463ca74e6ae635f6b22228a	1:int32 fmsk; 2:int32 fmsl	fhv::bfgw | fhv::bhi		C2S/dispatch, C2S/read	5	mapped	C	Replay and verify validation, persistence and S2C ordering.
Game	hmw	0080ffcc57f97db353e59b18688ce29b47dcda1addef49e278561c51c5d0766d	1:int32 fmsp; 2:optional bool fmsq; 3:int32 fmss; 4:hmu fmst	bf::cke | bf::gyu | bf::mob | bf::moe			0	shape-known	C	Locate client feature and capture a journey.
Game	hmz	4a5feadb128ea0cef93a50d8a40b9f453248263fee42889205803423e17aa896	1:hmx fmsx; 2:int64 fmsy; 3:repeated int32 fmsz	ees::cel | ees::ecu | ees::wvb			0	shape-known	C	Locate client feature and capture a journey.
Game	hnc	e8d9032f0fa1a4c3720942e5f5ccd1b679d18e9143d7129fe1d7cbe25e20d449	1:repeated hmw fmtd; 2:hna fmte	ees::wva			0	shape-known	C	Locate client feature and capture a journey.
Game	hnd	b24d1a4ccbdee8bd2ae6754a8c320200af09258cce90d48ad3ca64e0b65be898	1:lde fmti; 2:int64 fmtj	fke::bfzi | fke::cmr | fke::kei | fke::nik			0	shape-known	C	Locate client feature and capture a journey.
Game	hng	87bb579662fa8acee1ddbeac817741531a263054d3471a3d8290f565cc7805d7	1:hne fmtn; 2:int32 fmto; 3:bool fmtp	fhw::bfgz	fhw (toca a 8 mensajes): UpdateSpellsNextFrame	S2C/push	1	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	hnh	6e66377951f843f62c9a340559fe8e9d690b117696d45933146aa77791714f58	1:int32 fmtt	ees::wvc			0	shape-known	C	Locate client feature and capture a journey.
Game	hnk	f7ad49cb3fe53c4a455eeb5e2b22d1bba04674cbfbabfa119adfd2c16e7dc64c	1:lca fmtx; 2:lbz fmty; 3:int32 fmtz; 4:hni fmua; 5:int64 fmub	fke::bfzj		S2C/push	2	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	hnn	4e6ded7c48e525c2c20fa03283dfaa7fa1f616fd65e03d1058e5d17f91addb54	1:int32 fmuf; 2:hnl fmug	fho::bfcz | fho::bnc | fho::cet | fho::lyr		C2S/dispatch	1	mapped	C	Replay and verify validation, persistence and S2C ordering.
Game	hnp	98f0405b1485d792426d96dcfbe8689c73612093fa56ff5cba700602bdccf8c9		fhf::bezm | fhf::gyb | fhf::hiv | fhf::nxp		S2C/push	1	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	hns	ff68c86a59296c09fa33272c853c50f1df38c8bb138559c00dcb84d533d1a62d	1:optional int64 fmuo; 2:hnq fmuq; 3:int32 fmur	ern::bbtg | ern::jcl | ern::jxu | ern::nbu	ern (toca a 11 mensajes): OnPlayAnimationOnNpcEventAsync, OnPlayEmoteOnNpcEventAsync		0	shape-known	C	Locate client feature and capture a journey.
Game	hnt	b6509328b8dc43347c508eb9eaefe386e5e74cd28904e27abddfea9db7838f3b	1:repeated int32 fmuv	ern::bbth | ern::bnd | ern::jut	ern (toca a 11 mensajes): OnPlayAnimationOnNpcEventAsync, OnPlayEmoteOnNpcEventAsync		0	shape-known	C	Locate client feature and capture a journey.
Game	hnu	109f670039fa1b421fdac347f449cfa286865e1881ad81098624ce4bc3902cf9	1:bool fmuz	fhb::beyk			0	shape-known	C	Locate client feature and capture a journey.
Game	hnv	02bef44805270a84ce5557b287c2012d0b7ee795cd47a66e9d32a3873365f509	1:bool fmvd; 2:int32 fmve	fhk::bfbf | fhk::bng | fhk::muk | fhk::oub		S2C/push	1	shape-known	C	Verify the send against a client observation; no handler is inferred.
Game	hnw	76fcb2f3d0a0aa335b9992af1d5ab0f9bbffa8a2df511ef051018935cf927885	1:int32 fmvi; 2:int32 fmvj	ead::urf | dzi::gkw | dzi::kfu | dzi::uks			0	shape-known	C	Locate client feature and capture a journey.
Game	hnx	c555de827da2282ea5c5026706a3cf47ea74f7e17a21699f993d94ed5ceb3091	1:repeated int32 fmvn; 2:int64 fmvo; 3:int64 fmvp	fhf::bezl | gie::bkii			0	shape-known	C	Locate client feature and capture a journey.
Game	hnz	8a98b262d8b952f1e361dbfc3ace0254f78ae8922cbffccd8f9393f0cc764396	1:bool fmvt; 2:bool fmvu; 3:optional string fmvv; 4:optional int64 fmvx; 5:optional int32 fmvz; 6:int64 fmwb; 7:repeated bool fmwc				0	shape-known	C	Locate client feature and capture a journey.
Game	hob	84af272b7b8f280965496bc6f882859a699ae03a2fc3122f23a23c4c62f04a4f	1:optional int32 fmwg; 2:int64 fmwi; 3:hnz fmwj; 4:int32 fmwk; 5:int64 fmwl; 6:hny fmwm; 7:int64 fmwn	fhk::bfbg			0	shape-known	C	Locate client feature and capture a journey.
Game	hoc	2bbe5a63681c48949c6d079588a386e3b5ac93b2862f31402c754f264143c743	1:optional int32 fmwr; 2:int64 fmwt; 3:optional int64 fmwu; 4:int32 fmww	ern::bbtd | ern::bbte | ern::bbtf | ern::dgq	ern (toca a 11 mensajes): OnPlayAnimationOnNpcEventAsync, OnPlayEmoteOnNpcEventAsync		0	shape-known	C	Locate client feature and capture a journey.
Game	hod	5c5494997c3694ac8903b776a3667f5dc1d80b4bdc3190cee197d054d5e225a8	1:int32 fmxa; 2:map<bool, int32> fmxb; 3:bool fmxc	fhc::beyl | fhc::fav | fhc::kad | fhc::lql			0	shape-known	C	Locate client feature and capture a journey.
Game	hof	ec9c6a2534f1fe7f3753a3f12f694ec46679dbe7b004f4f4c261a35c477907f5	1:int32 fmxg; 2:lbc fmxh; 3:int64 fmxi; 4:optional int32 fmxj	eht::gaf | eht::gqu | eht::gub | eht::yao			0	shape-known	C	Locate client feature and capture a journey.
Game	hoh	8f7cac0e5d044577edd1e12160bbd47c530084c04026b7bc503ac5ed23fed2a7	1:repeated hof fmxo; 2:hoe fmxp	eht::gaf | eht::gqu | eht::gub | eht::yao			0	shape-known	C	Locate client feature and capture a journey.
Game	hoj	73d1daa22ac0a6a775e63702945e97b3e6519cf7c56ec1908b1037d3daa9c694	1:int32 fmxt; 2:bool fmxu; 3:int32 fmxv; 4:int64 fmxw; 5:bool fmxx				0	shape-known	C	Locate client feature and capture a journey.
Game	hol	814806395af811577825ef9a1aa016cca40452e599beca5763166654be985df3	1:laz fmyb; 2:hoj fmyc; 3:string fmyd; 4:lhg fmye; 5:int32 fmyf; 6:lba fmyg; 7:int64 fmyh; 8:len fmyi; 9:int32 fmyj; 10:int64 fmyk; 11:optional bool fmyl; 12:hoi fmyn; 13:les fmyo	fhk::bfam		C2S/read	1	mapped	C	Replay and verify validation, persistence and S2C ordering.
Game	hom	10934d475b44d4bf4c1de64a3ef4813ea2954f44810c2f5e575193f0e01e4c4e		fhl+<SendRequestAfterCharacterLoaded>d__52::MoveNext | fhf::beyz | gie::bkii			0	shape-known	C	Locate client feature and capture a journey.
Game	hon	0e52a2b383b6e9cc3e57d1e50bc9b3dabe82b0000790333133d36120673e9e02	1:int64 fmyv; 2:int64 fmyw; 3:int32 fmyx; 4:int32 fmyy; 5:lbc fmyz	eht::gmh | eht::gze | eht::hsl | eht::jzl	fgv (toca a 65 mensajes): PrismAddOrUpdateStacked		0	shape-known	C	Locate client feature and capture a journey.
